ImageFile,CorrectResponse,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,image_presenation.started,key_resp.started,fixation.started,fixation.stopped,image.started,DistractorText.started,image_presenation.stopped,trials.key_resp.keys,trials.key_resp.corr,blank_screen.started,blank_screen.stopped,response.started,textbox.started,key_resp_2.started,participant,session,gender,date,expName,psychopyVersion,frameRate,expStart,
image7.jpg.JPG,space,13,13,0,None,0,0,13,13,23,20.090590699983295,,20.08388439999544,20.090590699983295,20.090590699983295,20.689548900001682,20.905893699993612,21.411336599994684,21.424971300002653,None,0,21.425197400007164,21.426277399994433,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image5.jpg.JPG,None,14,14,0,None,1,0,14,14,4,21.82077650001156,,21.81686799999443,21.82077650001156,21.82077650001156,22.42441669999971,22.44854700000724,22.950757099984912,22.96354950001114,None,1,22.963753099989844,22.96488019998651,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image8.jpg.JPG,None,15,15,0,None,1,0,15,15,7,23.032208799995715,,23.028307100001257,23.032208799995715,23.032208799995715,23.640158499998506,23.97324180000578,24.47687099999166,24.487196600006428,None,1,24.48747550000553,24.48865049998858,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image20.jpg.JPG,space,16,16,0,None,0,0,16,16,24,24.631850899982965,,24.626931400009198,24.631850899982965,24.631850899982965,25.24088940001093,25.489122300001327,25.99405380000826,26.00574950000737,None,0,26.00595419999445,26.00754279998364,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image10.jpg.JPG,None,17,17,0,None,1,0,17,17,9,26.169490900007077,,26.164400000008754,26.169490900007077,26.169490900007077,26.772943699994357,27.006947899993975,27.511015700001735,27.523245799995493,None,1,27.52347469999222,27.52482379999128,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image9.jpg.JPG,None,18,18,0,None,1,0,18,18,8,27.645510800008196,,27.641308999998728,27.645510800008196,27.645510800008196,28.256274099985603,28.5235873000056,29.042699299985543,29.0541658999864,None,1,29.054457899997942,29.055689900007565,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image1.jpg.JPG,None,19,19,0,None,1,0,19,19,0,29.42886489999364,,29.420866700005718,29.42886489999364,29.42886489999364,30.038236499996856,30.072911499999464,30.563595099985832,30.57389209998655,None,1,30.574068899994018,30.574972300004447,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image17.jpg.JPG,None,20,20,0,None,1,0,20,20,16,30.988817600009497,,30.984892000007676,30.988817600009497,30.988817600009497,31.59527469999739,31.59527469999739,32.097342299995944,32.109375300002284,None,1,32.10970729999826,32.11111810000148,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image2.jpg.JPG,None,21,21,0,None,1,0,21,21,1,32.56848180000088,,32.55996579999919,32.56848180000088,32.56848180000088,33.173054099985166,33.12839999998687,33.6325516999932,33.64385249998304,None,1,33.64404660000582,33.64506579999579,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image1.jpg.JPG,space,22,22,0,None,0,0,22,22,26,34.0415873999882,,34.03745319999871,34.0415873999882,34.0415873999882,34.659740800008876,34.659740800008876,35.162879999988945,35.174134500004584,None,0,35.174304499989375,35.17521339998348,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image3.jpg.JPG,space,23,23,0,None,0,0,23,23,27,35.59217059999355,,35.58860220000497,35.59217059999355,35.59217059999355,36.20458540000254,36.19134319998557,36.69597110000905,36.712274999998044,None,0,36.71245490000001,36.713394999998854,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image11.jpg.JPG,None,24,24,0,None,1,0,24,24,10,36.80763249998563,,36.79915189999156,36.80763249998563,36.80763249998563,37.42214380000951,37.721991800004616,38.22553979998338,38.23546470000292,None,1,38.235642999992706,38.23657949999324,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image14.jpg.JPG,None,25,25,0,None,1,0,25,25,13,38.70002170000225,,38.69641679999768,38.70002170000225,38.70002170000225,39.30508769999142,39.24250930000562,39.74555920000421,39.7573679999914,None,1,39.75756639998872,39.75859139999375,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image12.jpg.JPG,None,26,26,0,None,1,0,26,26,11,40.26432560000103,,40.26087800000096,40.26432560000103,40.26432560000103,40.87120349999168,40.777756900002714,41.2792220999836,41.289438799984055,None,1,41.289647700003115,41.29062320000958,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image20.jpg.JPG,None,27,27,0,None,1,0,27,27,19,41.442568099999335,,41.43725779998931,41.442568099999335,41.442568099999335,42.05500540000503,42.305074800009606,42.80838480000966,42.82019379999838,None,1,42.820492900005775,42.822840400011046,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image7.jpg.JPG,None,28,28,0,None,1,0,28,28,6,43.03922649999731,,43.03006779999123,43.03922649999731,43.03922649999731,43.65336749999551,43.83659449999686,44.3532644000079,44.36462939999183,None,1,44.364835299988044,44.3658327999874,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
image13.jpg.JPG,space,29,29,0,None,0,0,29,29,20,44.868020900001284,,44.86015249998309,44.868020900001284,44.868020900001284,45.47122999999556,45.377669400011655,45.881189000007,45.89330399999744,None,0,45.89350679999916,45.89452810000512,,,,unnati,001,,2024-12-03_19h32.21.872,image_repeat_task,2024.2.4,59.849060665803,2024-12-03 19h32.39.465484 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,45.90087219999987,45.91546679998282,45.91546679998282,,,,,,,,,
